scenario,year,analysis,region,sector,indicator,value,unit
baseline,2011,hotspot,India,Servicios financieros y empresariales,value_added,197078.76296274623,M€
baseline,2011,hotspot,India,Servicios financieros y empresariales,employment,2866.600188549036,kpersonas
baseline,2011,hotspot,India,Servicios financieros y empresariales,co2eq,9.169572950695805,Mt CO₂eq
baseline,2011,hotspot,India,Servicios financieros y empresariales,materials,0.5703794337581062,Mt
baseline,2011,hotspot,India,Servicios financieros y empresariales,energy,50210.42758723253,TJ
baseline,2011,hotspot,India,Salud y educación,output,146902.0829278358,M€
baseline,2011,hotspot,India,Salud y educación,value_added,88141.24975670148,M€
baseline,2011,hotspot,India,Salud y educación,employment,2056.629160989701,kpersonas
baseline,2011,hotspot,India,Salud y educación,co2eq,4.112718912074835,Mt CO₂eq
baseline,2011,hotspot,India,Salud y educación,materials,0.1522583799678604,Mt
baseline,2011,hotspot,India,Salud y educación,energy,14437.162451468814,TJ
baseline,2011,hotspot,India,Otros servicios,output,106188.8922974716,M€
baseline,2011,hotspot,India,Otros servicios,value_added,46592.28978112216,M€
baseline,2011,hotspot,India,Otros servicios,employment,1061.888922974716,kpersonas
baseline,2011,hotspot,India,Otros servicios,co2eq,2.1550494967356104,Mt CO₂eq
baseline,2011,hotspot,India,Otros servicios,materials,0.16154745652100463,Mt
baseline,2011,hotspot,India,Otros servicios,energy,17368.090101437498,TJ
baseline,2011,hotspot,Resto del mundo,Agricultura y pesca,output,629322.1241797928,M€
baseline,2011,hotspot,Resto del mundo,Agricultura y pesca,value_added,217678.4281465429,M€
baseline,2011,hotspot,Resto del mundo,Agricultura y pesca,employment,11327.79823523627,kpersonas
baseline,2011,hotspot,Resto del mundo,Agricultura y pesca,co2eq,20.7884067434016,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Agricultura y pesca,materials,1.5527333641361638,Mt
baseline,2011,hotspot,Resto del mundo,Agricultura y pesca,energy,114793.6221164657,TJ
baseline,2011,hotspot,Resto del mundo,Minería y extracción,output,534878.604094897,M€
baseline,2011,hotspot,Resto del mundo,Minería y extracción,value_added,206935.4044034825,M€
baseline,2011,hotspot,Resto del mundo,Minería y extracción,employment,1884.9576143698448,kpersonas
baseline,2011,hotspot,Resto del mundo,Minería y extracción,co2eq,18.623610899391405,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Minería y extracción,materials,1.1564755473105555,Mt
baseline,2011,hotspot,Resto del mundo,Minería y extracción,energy,57805.795404671524,TJ
baseline,2011,hotspot,Resto del mundo,Alimentación y bebidas,output,916958.1789274479,M€
baseline,2011,hotspot,Resto del mundo,Alimentación y bebidas,value_added,299401.44104741863,M€
baseline,2011,hotspot,Resto del mundo,Alimentación y bebidas,employment,2939.8122626134846,kpersonas
baseline,2011,hotspot,Resto del mundo,Alimentación y bebidas,co2eq,35.56168524303956,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Alimentación y bebidas,materials,2.0749969930334453,Mt
baseline,2011,hotspot,Resto del mundo,Alimentación y bebidas,energy,79771.99541567784,TJ
baseline,2011,hotspot,Resto del mundo,Textil y calzado,output,438695.57802625734,M€
baseline,2011,hotspot,Resto del mundo,Textil y calzado,value_added,187977.60818369518,M€
baseline,2011,hotspot,Resto del mundo,Textil y calzado,employment,1983.3999020852314,kpersonas
baseline,2011,hotspot,Resto del mundo,Textil y calzado,co2eq,12.098721456241199,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Textil y calzado,materials,1.0756037228782838,Mt
baseline,2011,hotspot,Resto del mundo,Textil y calzado,energy,49908.67054104472,TJ
baseline,2011,hotspot,Resto del mundo,"Madera, papel e imprenta",output,503723.5902836154,M€
baseline,2011,hotspot,Resto del mundo,"Madera, papel e imprenta",value_added,208429.7042154094,M€
baseline,2011,hotspot,Resto del mundo,"Madera, papel e imprenta",employment,1736.4613693585961,kpersonas
baseline,2011,hotspot,Resto del mundo,"Madera, papel e imprenta",co2eq,12.692252890577734,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,"Madera, papel e imprenta",materials,0.8297785503717136,Mt
baseline,2011,hotspot,Resto del mundo,"Madera, papel e imprenta",energy,58044.69943234027,TJ
baseline,2011,hotspot,Resto del mundo,Productos químicos,output,732833.6609531873,M€
baseline,2011,hotspot,Resto del mundo,Productos químicos,value_added,298937.0990754152,M€
baseline,2011,hotspot,Resto del mundo,Productos químicos,employment,1722.5985669250538,kpersonas
baseline,2011,hotspot,Resto del mundo,Productos químicos,co2eq,256.49178133361556,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Productos químicos,materials,1.4083985623892266,Mt
baseline,2011,hotspot,Resto del mundo,Productos químicos,energy,1832084.1523829682,TJ
baseline,2011,hotspot,Resto del mundo,Refino y combustibles,output,663088.9044949373,M€
baseline,2011,hotspot,Resto del mundo,Refino y combustibles,value_added,132617.78089898746,M€
baseline,2011,hotspot,Resto del mundo,Refino y combustibles,employment,1639.1714264339919,kpersonas
baseline,2011,hotspot,Resto del mundo,Refino y combustibles,co2eq,397.8533426969624,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Refino y combustibles,materials,0.5632890480978416,Mt
baseline,2011,hotspot,Resto del mundo,Refino y combustibles,energy,2652355.617979749,TJ
baseline,2011,hotspot,Resto del mundo,Plásticos y caucho,output,465072.0510563597,M€
baseline,2011,hotspot,Resto del mundo,Plásticos y caucho,value_added,183283.1866955988,M€
baseline,2011,hotspot,Resto del mundo,Plásticos y caucho,employment,2719.5509811461793,kpersonas
baseline,2011,hotspot,Resto del mundo,Plásticos y caucho,co2eq,21.76191175445714,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Plásticos y caucho,materials,0.3656978660457071,Mt
baseline,2011,hotspot,Resto del mundo,Plásticos y caucho,energy,80954.061835932,TJ
baseline,2011,hotspot,Resto del mundo,Acero y metalurgia primaria,output,727283.2714931674,M€
baseline,2011,hotspot,Resto del mundo,Acero y metalurgia primaria,value_added,181820.81787329185,M€
baseline,2011,hotspot,Resto del mundo,Acero y metalurgia primaria,employment,4097.748691599735,kpersonas
baseline,2011,hotspot,Resto del mundo,Acero y metalurgia primaria,co2eq,509.0982900452172,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Acero y metalurgia primaria,materials,20.363931601808687,Mt
baseline,2011,hotspot,Resto del mundo,Acero y metalurgia primaria,energy,2545491.4502260857,TJ
baseline,2011,hotspot,Resto del mundo,Acero secundario y reciclaje,output,121419.10872623452,M€
baseline,2011,hotspot,Resto del mundo,Acero secundario y reciclaje,value_added,48261.30189330417,M€
baseline,2011,hotspot,Resto del mundo,Acero secundario y reciclaje,employment,582.6694836792265,kpersonas
baseline,2011,hotspot,Resto del mundo,Acero secundario y reciclaje,co2eq,30.35477718155863,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Acero secundario y reciclaje,materials,2.6712203919771595,Mt
baseline,2011,hotspot,Resto del mundo,Acero secundario y reciclaje,energy,15634.704359791376,TJ
baseline,2011,hotspot,Resto del mundo,Maquinaria y equipos,output,818708.4165947139,M€
baseline,2011,hotspot,Resto del mundo,Maquinaria y equipos,value_added,255982.81644604227,M€
baseline,2011,hotspot,Resto del mundo,Maquinaria y equipos,employment,2508.0967338559117,kpersonas
baseline,2011,hotspot,Resto del mundo,Maquinaria y equipos,co2eq,39.306685646166166,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Maquinaria y equipos,materials,8.18708416594714,Mt
baseline,2011,hotspot,Resto del mundo,Maquinaria y equipos,energy,145470.11415226702,TJ
baseline,2011,hotspot,Resto del mundo,Equipos electrónicos,output,776090.9303988698,M€
baseline,2011,hotspot,Resto del mundo,Equipos electrónicos,value_added,281232.93216225976,M€
baseline,2011,hotspot,Resto del mundo,Equipos electrónicos,employment,4560.857846463344,kpersonas
baseline,2011,hotspot,Resto del mundo,Equipos electrónicos,co2eq,25.21881530140773,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Equipos electrónicos,materials,1.8723171527146238,Mt
baseline,2011,hotspot,Resto del mundo,Equipos electrónicos,energy,77637.61468341989,TJ
baseline,2011,hotspot,Resto del mundo,Vehículos y partes,output,947712.0803036583,M€
baseline,2011,hotspot,Resto del mundo,Vehículos y partes,value_added,290229.3623832133,M€
baseline,2011,hotspot,Resto del mundo,Vehículos y partes,employment,4847.550717550427,kpersonas
baseline,2011,hotspot,Resto del mundo,Vehículos y partes,co2eq,50.503948315407385,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Vehículos y partes,materials,17.05881744546585,Mt
baseline,2011,hotspot,Resto del mundo,Vehículos y partes,energy,78399.90715361663,TJ
baseline,2011,hotspot,Resto del mundo,Construcción,output,1149322.830449152,M€
baseline,2011,hotspot,Resto del mundo,Construcción,value_added,429960.0881232465,M€
baseline,2011,hotspot,Resto del mundo,Construcción,employment,10343.905474042367,kpersonas
baseline,2011,hotspot,Resto del mundo,Construcción,co2eq,206.87810948084737,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Construcción,materials,40.22629906572032,Mt
baseline,2011,hotspot,Resto del mundo,Construcción,energy,919458.2643593216,TJ
baseline,2011,hotspot,Resto del mundo,Comercio mayorista y minorista,output,1552026.3252623696,M€
baseline,2011,hotspot,Resto del mundo,Comercio mayorista y minorista,value_added,542400.8903622273,M€
baseline,2011,hotspot,Resto del mundo,Comercio mayorista y minorista,employment,18624.315903148432,kpersonas
baseline,2011,hotspot,Resto del mundo,Comercio mayorista y minorista,co2eq,55.09559229424025,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Comercio mayorista y minorista,materials,2.9457737495114533,Mt
baseline,2011,hotspot,Resto del mundo,Comercio mayorista y minorista,energy,258696.59343200398,TJ
baseline,2011,hotspot,Resto del mundo,Transporte y logística,output,1173876.667485021,M€
baseline,2011,hotspot,Resto del mundo,Transporte y logística,value_added,377611.0362250639,M€
baseline,2011,hotspot,Resto del mundo,Transporte y logística,employment,3626.065404448892,kpersonas
baseline,2011,hotspot,Resto del mundo,Transporte y logística,co2eq,293.46916687125525,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Transporte y logística,materials,1.4789381542312219,Mt
baseline,2011,hotspot,Resto del mundo,Transporte y logística,energy,158972.56185896695,TJ
baseline,2011,hotspot,Resto del mundo,Energía y suministros,output,758369.3621466152,M€
baseline,2011,hotspot,Resto del mundo,Energía y suministros,value_added,239273.45504535732,M€
baseline,2011,hotspot,Resto del mundo,Energía y suministros,employment,1809.1385342334213,kpersonas
baseline,2011,hotspot,Resto del mundo,Energía y suministros,co2eq,606.6954897172922,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Energía y suministros,materials,0.43761293493337794,Mt
baseline,2011,hotspot,Resto del mundo,Energía y suministros,energy,4550216.17287969,TJ
baseline,2011,hotspot,Resto del mundo,Servicios financieros y empresariales,output,1493091.2589986809,M€
baseline,2011,hotspot,Resto del mundo,Servicios financieros y empresariales,value_added,821200.1924492746,M€
baseline,2011,hotspot,Resto del mundo,Servicios financieros y empresariales,employment,11944.730071989447,kpersonas
baseline,2011,hotspot,Resto del mundo,Servicios financieros y empresariales,co2eq,38.20835364799029,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Servicios financieros y empresariales,materials,2.376692920788253,Mt
baseline,2011,hotspot,Resto del mundo,Servicios financieros y empresariales,energy,209219.9696087495,TJ
baseline,2011,hotspot,Resto del mundo,Salud y educación,output,720881.5250527164,M€
baseline,2011,hotspot,Resto del mundo,Salud y educación,value_added,432528.9150316298,M€
baseline,2011,hotspot,Resto del mundo,Salud y educación,employment,10092.341350738028,kpersonas
baseline,2011,hotspot,Resto del mundo,Salud y educación,co2eq,20.182035695886462,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Salud y educación,materials,0.7471660780140592,Mt
baseline,2011,hotspot,Resto del mundo,Salud y educación,energy,70846.39971075988,TJ
baseline,2011,hotspot,Resto del mundo,Otros servicios,output,461108.1950708969,M€
baseline,2011,hotspot,Resto del mundo,Otros servicios,value_added,202319.52872254397,M€
baseline,2011,hotspot,Resto del mundo,Otros servicios,employment,4611.081950708969,kpersonas
baseline,2011,hotspot,Resto del mundo,Otros servicios,co2eq,9.357956018078387,Mt CO₂eq
baseline,2011,hotspot,Resto del mundo,Otros servicios,materials,0.7014938613920196,Mt
baseline,2011,hotspot,Resto del mundo,Otros servicios,energy,75418.13936685392,TJ
